departamento,provincia,AGRUPACION,TOTAL_VOTOS,POR_EMITIDOS,updated,avance
AYACUCHO,HUANCA SANCOS,TOTAL DE VOTOS VÁLIDOS,4779,94.559,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,HUANCA SANCOS,VOTOS EN BLANCO,61,1.2069999999999999,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,HUANCA SANCOS,VOTOS NULOS,214,4.234,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,HUANCA SANCOS,TOTAL DE VOTOS EMITIDOS,5054,100,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,VILCAS HUAMAN,TOTAL DE VOTOS VÁLIDOS,9626,92.584,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,VILCAS HUAMAN,VOTOS EN BLANCO,108,1.039,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,VILCAS HUAMAN,VOTOS NULOS,663,6.377,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,VILCAS HUAMAN,TOTAL DE VOTOS EMITIDOS,10397,100,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,PAUCAR DEL SARA SARA,TOTAL DE VOTOS VÁLIDOS,4180,94.187,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,PAUCAR DEL SARA SARA,VOTOS EN BLANCO,32,0.721,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,PAUCAR DEL SARA SARA,VOTOS NULOS,226,5.092,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,PAUCAR DEL SARA SARA,TOTAL DE VOTOS EMITIDOS,4438,100,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,SUCRE,TOTAL DE VOTOS VÁLIDOS,4466,94.04100000000001,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,SUCRE,VOTOS EN BLANCO,72,1.516,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,SUCRE,VOTOS NULOS,211,4.4430000000000005,2021-06-08T00:54:00Z,94.10199999999999
AYACUCHO,SUCRE,TOTAL DE VOTOS EMITIDOS,4749,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CAJAMARCA,TOTAL DE VOTOS VÁLIDOS,192477,92.224,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CAJAMARCA,VOTOS EN BLANCO,2154,1.032,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CAJAMARCA,VOTOS NULOS,14076,6.744,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CAJAMARCA,TOTAL DE VOTOS EMITIDOS,208707,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CAJABAMBA,TOTAL DE VOTOS VÁLIDOS,32550,90.975,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CAJABAMBA,VOTOS EN BLANCO,537,1.501,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CAJABAMBA,VOTOS NULOS,2692,7.523999999999999,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CAJABAMBA,TOTAL DE VOTOS EMITIDOS,35779,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CELENDIN,TOTAL DE VOTOS VÁLIDOS,39123,94.26100000000001,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CELENDIN,VOTOS EN BLANCO,418,1.007,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CELENDIN,VOTOS NULOS,1964,4.732,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CELENDIN,TOTAL DE VOTOS EMITIDOS,41505,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CONTUMAZA,TOTAL DE VOTOS VÁLIDOS,13998,94.199,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CONTUMAZA,VOTOS EN BLANCO,191,1.285,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CONTUMAZA,VOTOS NULOS,671,4.515,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CONTUMAZA,TOTAL DE VOTOS EMITIDOS,14860,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CUTERVO,TOTAL DE VOTOS VÁLIDOS,57742,94.66999999999999,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CUTERVO,VOTOS EN BLANCO,511,0.8380000000000001,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CUTERVO,VOTOS NULOS,2740,4.492,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CUTERVO,TOTAL DE VOTOS EMITIDOS,60993,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CHOTA,TOTAL DE VOTOS VÁLIDOS,77587,95.38799999999999,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CHOTA,VOTOS EN BLANCO,746,0.917,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CHOTA,VOTOS NULOS,3005,3.694,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,CHOTA,TOTAL DE VOTOS EMITIDOS,81338,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,HUALGAYOC,TOTAL DE VOTOS VÁLIDOS,46244,93.223,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,HUALGAYOC,VOTOS EN BLANCO,594,1.197,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,HUALGAYOC,VOTOS NULOS,2768,5.58,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,HUALGAYOC,TOTAL DE VOTOS EMITIDOS,49606,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,JAEN,TOTAL DE VOTOS VÁLIDOS,103417,94.391,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,JAEN,VOTOS EN BLANCO,831,0.758,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,JAEN,VOTOS NULOS,5314,4.85,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,JAEN,TOTAL DE VOTOS EMITIDOS,109562,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SANTA CRUZ,TOTAL DE VOTOS VÁLIDOS,19427,95.44600000000001,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SANTA CRUZ,VOTOS EN BLANCO,192,0.9430000000000001,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SANTA CRUZ,VOTOS NULOS,735,3.6109999999999998,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SANTA CRUZ,TOTAL DE VOTOS EMITIDOS,20354,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN MIGUEL,TOTAL DE VOTOS VÁLIDOS,25821,94.603,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN MIGUEL,VOTOS EN BLANCO,341,1.2489999999999999,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN MIGUEL,VOTOS NULOS,1132,4.146999999999999,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN MIGUEL,TOTAL DE VOTOS EMITIDOS,27294,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN IGNACIO,TOTAL DE VOTOS VÁLIDOS,66813,94.928,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN IGNACIO,VOTOS EN BLANCO,563,0.8,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN IGNACIO,VOTOS NULOS,3007,4.272,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN IGNACIO,TOTAL DE VOTOS EMITIDOS,70383,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN MARCOS,TOTAL DE VOTOS VÁLIDOS,23903,92.27499999999999,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN MARCOS,VOTOS EN BLANCO,353,1.363,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN MARCOS,VOTOS NULOS,1648,6.361999999999999,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN MARCOS,TOTAL DE VOTOS EMITIDOS,25904,100,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN PABLO,TOTAL DE VOTOS VÁLIDOS,12374,94.755,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN PABLO,VOTOS EN BLANCO,162,1.2409999999999999,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN PABLO,VOTOS NULOS,523,4.005,2021-06-08T00:54:00Z,94.10199999999999
CAJAMARCA,SAN PABLO,TOTAL DE VOTOS EMITIDOS,13059,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CUSCO,TOTAL DE VOTOS VÁLIDOS,261714,93.405,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CUSCO,VOTOS EN BLANCO,1354,0.48300000000000004,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CUSCO,VOTOS NULOS,17124,6.111999999999999,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CUSCO,TOTAL DE VOTOS EMITIDOS,280192,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ACOMAYO,TOTAL DE VOTOS VÁLIDOS,13597,94.799,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ACOMAYO,VOTOS EN BLANCO,168,1.171,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ACOMAYO,VOTOS NULOS,578,4.03,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ACOMAYO,TOTAL DE VOTOS EMITIDOS,14343,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ANTA,TOTAL DE VOTOS VÁLIDOS,35186,94.063,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ANTA,VOTOS EN BLANCO,374,1,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ANTA,VOTOS NULOS,1847,4.938000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ANTA,TOTAL DE VOTOS EMITIDOS,37407,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,TOTAL DE VOTOS VÁLIDOS,38803,94.478,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,VOTOS EN BLANCO,386,0.9400000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,VOTOS NULOS,1882,4.582,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,TOTAL DE VOTOS EMITIDOS,41071,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,TOTAL DE VOTOS VÁLIDOS,21936,95.532,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,VOTOS EN BLANCO,159,0.692,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,VOTOS NULOS,867,3.776,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,TOTAL DE VOTOS EMITIDOS,22962,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,TOTAL DE VOTOS VÁLIDOS,59649,95.46300000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,VOTOS EN BLANCO,400,0.64,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,VOTOS NULOS,2435,3.897,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,TOTAL DE VOTOS EMITIDOS,62484,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,TOTAL DE VOTOS VÁLIDOS,38571,95.09400000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,VOTOS EN BLANCO,392,0.966,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,VOTOS NULOS,1598,3.94,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,TOTAL DE VOTOS EMITIDOS,40561,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,TOTAL DE VOTOS VÁLIDOS,34118,94.71700000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,VOTOS EN BLANCO,280,0.777,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,VOTOS NULOS,1623,4.506,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,TOTAL DE VOTOS EMITIDOS,36021,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,TOTAL DE VOTOS VÁLIDOS,51157,95.408,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,VOTOS EN BLANCO,308,0.5740000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,VOTOS NULOS,2154,4.0169999999999995,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,TOTAL DE VOTOS EMITIDOS,53619,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,PARURO,TOTAL DE VOTOS VÁLIDOS,16001,94.079,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,PARURO,VOTOS EN BLANCO,228,1.341,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,PARURO,VOTOS NULOS,779,4.58,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,PARURO,TOTAL DE VOTOS EMITIDOS,17008,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,PAUCARTAMBO,TOTAL DE VOTOS VÁLIDOS,25254,94.634,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,PAUCARTAMBO,VOTOS EN BLANCO,251,0.9410000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,PAUCARTAMBO,VOTOS NULOS,1181,4.426,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,PAUCARTAMBO,TOTAL DE VOTOS EMITIDOS,26686,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,QUISPICANCHI,TOTAL DE VOTOS VÁLIDOS,51041,95.079,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,QUISPICANCHI,VOTOS EN BLANCO,454,0.8460000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,QUISPICANCHI,VOTOS NULOS,2188,4.0760000000000005,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,QUISPICANCHI,TOTAL DE VOTOS EMITIDOS,53683,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,URUBAMBA,TOTAL DE VOTOS VÁLIDOS,40736,94.973,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,URUBAMBA,VOTOS EN BLANCO,299,0.697,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,URUBAMBA,VOTOS NULOS,1857,4.329,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,URUBAMBA,TOTAL DE VOTOS EMITIDOS,42892,100,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUANCAVELICA,TOTAL DE VOTOS VÁLIDOS,66215,95.35199999999999,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUANCAVELICA,VOTOS EN BLANCO,468,0.6739999999999999,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUANCAVELICA,VOTOS NULOS,2760,3.9739999999999998,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUANCAVELICA,TOTAL DE VOTOS EMITIDOS,69443,100,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,ACOBAMBA,TOTAL DE VOTOS VÁLIDOS,21717,95.008,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,ACOBAMBA,VOTOS EN BLANCO,214,0.936,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,ACOBAMBA,VOTOS NULOS,927,4.055,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,ACOBAMBA,TOTAL DE VOTOS EMITIDOS,22858,100,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,ANGARAES,TOTAL DE VOTOS VÁLIDOS,25177,94.356,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,ANGARAES,VOTOS EN BLANCO,338,1.267,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,ANGARAES,VOTOS NULOS,1168,4.377,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,ANGARAES,TOTAL DE VOTOS EMITIDOS,26683,100,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CASTROVIRREYNA,TOTAL DE VOTOS VÁLIDOS,9018,95.44900000000001,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CASTROVIRREYNA,VOTOS EN BLANCO,95,1.006,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CASTROVIRREYNA,VOTOS NULOS,335,3.546,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CASTROVIRREYNA,TOTAL DE VOTOS EMITIDOS,9448,100,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,TOTAL DE VOTOS VÁLIDOS,44722,94.35,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,VOTOS EN BLANCO,557,1.175,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,VOTOS NULOS,2121,4.4750000000000005,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,TAYACAJA,TOTAL DE VOTOS EMITIDOS,47400,100,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,TOTAL DE VOTOS VÁLIDOS,9918,94.96400000000001,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,VOTOS EN BLANCO,109,1.044,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,VOTOS NULOS,417,3.993,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,HUAYTARA,TOTAL DE VOTOS EMITIDOS,10444,100,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,TOTAL DE VOTOS VÁLIDOS,4506,94.327,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,VOTOS EN BLANCO,65,1.361,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,VOTOS NULOS,206,4.311999999999999,2021-06-08T00:54:00Z,94.10199999999999
HUANCAVELICA,CHURCAMPA,TOTAL DE VOTOS EMITIDOS,4777,100,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,TOTAL DE VOTOS VÁLIDOS,156369,92.62799999999999,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,VOTOS EN BLANCO,1264,0.749,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,VOTOS NULOS,11181,6.622999999999999,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,TOTAL DE VOTOS EMITIDOS,168814,100,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,TOTAL DE VOTOS VÁLIDOS,28155,92.94200000000001,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,VOTOS EN BLANCO,337,1.112,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,VOTOS NULOS,1801,5.945,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,TOTAL DE VOTOS EMITIDOS,30293,100,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,TOTAL DE VOTOS VÁLIDOS,16538,93.94500000000001,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,VOTOS EN BLANCO,225,1.278,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,VOTOS NULOS,841,4.777,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,TOTAL DE VOTOS EMITIDOS,17604,100,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,TOTAL DE VOTOS VÁLIDOS,25243,93.694,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,VOTOS EN BLANCO,361,1.34,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,VOTOS NULOS,1338,4.966,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,TOTAL DE VOTOS EMITIDOS,26942,100,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,MARAÑON,TOTAL DE VOTOS VÁLIDOS,12194,92.68799999999999,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,MARAÑON,VOTOS EN BLANCO,205,1.558,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,MARAÑON,VOTOS NULOS,757,5.754,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,MARAÑON,TOTAL DE VOTOS EMITIDOS,13156,100,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,TOTAL DE VOTOS VÁLIDOS,67029,93.225,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,VOTOS EN BLANCO,650,0.904,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,VOTOS NULOS,4221,5.871,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,TOTAL DE VOTOS EMITIDOS,71900,100,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PACHITEA,TOTAL DE VOTOS VÁLIDOS,24849,92.98700000000001,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PACHITEA,VOTOS EN BLANCO,298,1.115,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PACHITEA,VOTOS NULOS,1576,5.898,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PACHITEA,TOTAL DE VOTOS EMITIDOS,26723,100,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PUERTO INCA,TOTAL DE VOTOS VÁLIDOS,14903,92.62899999999999,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PUERTO INCA,VOTOS EN BLANCO,187,1.1620000000000001,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PUERTO INCA,VOTOS NULOS,999,6.2090000000000005,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PUERTO INCA,TOTAL DE VOTOS EMITIDOS,16089,100,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUACAYBAMBA,TOTAL DE VOTOS VÁLIDOS,6810,92.239,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUACAYBAMBA,VOTOS EN BLANCO,162,2.194,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUACAYBAMBA,VOTOS NULOS,411,5.566999999999999,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUACAYBAMBA,TOTAL DE VOTOS EMITIDOS,7383,100,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LAURICOCHA,TOTAL DE VOTOS VÁLIDOS,10354,95.959,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LAURICOCHA,VOTOS EN BLANCO,70,0.649,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LAURICOCHA,VOTOS NULOS,366,3.3919999999999995,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LAURICOCHA,TOTAL DE VOTOS EMITIDOS,10790,100,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,TOTAL DE VOTOS VÁLIDOS,13868,95.60199999999999,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,VOTOS EN BLANCO,131,0.903,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,VOTOS NULOS,507,3.4949999999999997,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,TOTAL DE VOTOS EMITIDOS,14506,100,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,TOTAL DE VOTOS VÁLIDOS,223891,94.909,2021-06-08T00:54:00Z,94.10199999999999
